Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlPrice,SellersInControlPrice,Entry,Defence,Stop,Target,Actual_100%_dis,Predicted_100%_dis,Actual_Ideal,Predicted_Ideal,Profit,Actual_ideal_profit
2023-11-28 15:25:00,28077.9,28083.77,28070.17,28072.48,27992.82,27975.2,27959.07,27954.39,27917.43,28003.23,28026.78,28029.65,28036.22,28053.67,0.0,28072.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:15:00,28177.37,28208.96,28177.37,28201.38,27992.82,27975.2,27959.07,27954.39,27917.43,28003.23,28026.78,28029.65,28036.22,28053.67,28201.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:20:00,28203.65,28205.81,28195.07,28204.48,27992.82,27975.2,27959.07,27954.39,27917.43,28003.23,28026.78,28029.65,28036.22,28053.67,28204.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:25:00,28202.7,28216.9,28202.21,28211.94,27992.82,27975.2,27959.07,27954.39,27917.43,28026.78,28029.65,28036.22,28053.67,28177.37,28211.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:30:00,28213.65,28223.13,28210.2,28218.23,27992.82,27975.2,27959.07,27954.39,27917.43,28029.65,28036.22,28053.67,28177.37,28195.07,28218.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:35:00,28217.71,28231.63,28212.35,28230.78,27992.82,27975.2,27959.07,27954.39,27917.43,28036.22,28053.67,28177.37,28195.07,28202.21,28230.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:40:00,28231.81,28239.13,28227.67,28237.46,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,28237.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:45:00,28235.39,28240.9,28228.05,28228.95,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28228.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 09:50:00,28228.06,28230.47,28225.2,28228.95,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-29 09:55:00,28227.7,28229.18,28218.95,28227.49,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28227.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:00:00,28231.94,28234.72,28224.98,28226.0,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:05:00,28225.78,28242.33,28225.78,28238.59,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,28238.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:10:00,28237.09,28237.36,28229.74,28237.16,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28237.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:15:00,28237.12,28238.18,28232.77,28233.71,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28233.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:20:00,28234.53,28239.38,28231.95,28232.52,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28232.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:25:00,28232.43,28236.84,28229.66,28236.12,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,28236.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:30:00,28235.71,28235.71,28221.33,28231.76,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28231.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:35:00,28230.43,28230.93,28222.25,28222.63,27992.82,27975.2,27959.07,27954.39,27917.43,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28222.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:40:00,28224.14,28226.3,28209.16,28215.72,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28215.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:45:00,28218.61,28224.04,28206.77,28221.07,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,28221.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:50:00,28220.66,28224.0,28217.99,28222.22,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,28222.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 10:55:00,28222.4,28222.4,28205.9,28218.99,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28218.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:00:00,28219.64,28219.64,28214.08,28215.82,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,0.0,28215.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:05:00,28216.55,28224.02,28216.51,28222.58,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,28222.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:10:00,28223.89,28231.08,28222.12,28230.52,28226.3,27992.82,27975.2,27959.07,27954.39,28053.67,28177.37,28195.07,28202.21,28210.2,28230.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:15:00,28229.05,28235.76,28227.97,28235.51,28226.3,27992.82,27975.2,27959.07,27954.39,28177.37,28195.07,28202.21,28210.2,28216.51,28235.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:20:00,28233.77,28236.61,28232.1,28234.27,28226.3,27992.82,27975.2,27959.07,27954.39,28195.07,28202.21,28210.2,28216.51,28222.12,0.0,28234.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:25:00,28234.54,28242.96,28234.01,28239.8,28226.3,27992.82,27975.2,27959.07,27954.39,28202.21,28210.2,28216.51,28222.12,28227.97,28239.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:30:00,28241.55,28245.43,28236.33,28243.44,28226.3,27992.82,27975.2,27959.07,27954.39,28210.2,28216.51,28222.12,28227.97,28232.1,28243.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:35:00,28244.48,28250.32,28242.31,28243.69,28226.3,27992.82,27975.2,27959.07,27954.39,28210.2,28216.51,28222.12,28227.97,28232.1,28243.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:40:00,28244.64,28253.42,28241.7,28246.95,28226.3,27992.82,27975.2,27959.07,27954.39,28210.2,28216.51,28222.12,28227.97,28232.1,28246.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:45:00,28245.1,28248.2,28241.66,28241.66,28226.3,27992.82,27975.2,27959.07,27954.39,28210.2,28216.51,28222.12,28227.97,28232.1,0.0,28241.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:50:00,28241.9,28245.17,28239.22,28241.95,28226.3,27992.82,27975.2,27959.07,27954.39,28210.2,28216.51,28222.12,28227.97,28232.1,28241.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 11:55:00,28241.46,28245.13,28238.75,28245.03,28226.3,27992.82,27975.2,27959.07,27954.39,28210.2,28216.51,28222.12,28227.97,28232.1,28245.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:00:00,28243.59,28245.1,28240.43,28244.01,28226.3,27992.82,27975.2,27959.07,27954.39,28216.51,28222.12,28227.97,28232.1,28238.75,0.0,28244.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:05:00,28242.6,28247.25,28242.6,28245.59,28226.3,27992.82,27975.2,27959.07,27954.39,28222.12,28227.97,28232.1,28238.75,28240.43,28245.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:10:00,28245.02,28250.23,28241.5,28250.23,28226.3,27992.82,27975.2,27959.07,27954.39,28227.97,28232.1,28238.75,28240.43,28241.5,28250.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:15:00,28249.37,28253.97,28247.02,28253.97,28226.3,27992.82,27975.2,27959.07,27954.39,28232.1,28238.75,28240.43,28241.5,28242.6,28253.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:20:00,28252.23,28258.05,28252.06,28255.22,28226.3,27992.82,27975.2,27959.07,27954.39,28238.75,28240.43,28241.5,28242.6,28247.02,28255.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:25:00,28255.16,28260.04,28252.5,28255.82,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,28255.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:30:00,28255.74,28256.34,28246.16,28249.03,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,0.0,28249.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:35:00,28248.69,28255.05,28248.69,28254.31,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,28254.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:40:00,28255.1,28256.72,28253.36,28253.36,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,0.0,28253.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:45:00,28252.64,28258.28,28252.64,28255.23,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,28255.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:50:00,28253.3,28254.59,28247.48,28250.03,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,0.0,28250.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 12:55:00,28249.57,28252.74,28248.21,28250.43,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,28250.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:00:00,28250.01,28255.23,28246.06,28253.25,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28247.02,28252.06,28253.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:05:00,28252.95,28260.68,28251.68,28259.95,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28259.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:10:00,28260.91,28260.91,28253.7,28258.67,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28258.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:15:00,28258.69,28258.69,28253.46,28254.97,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28254.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:20:00,28254.36,28257.12,28251.76,28255.45,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28255.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:25:00,28254.52,28259.17,28254.52,28258.15,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28258.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:30:00,28258.62,28259.07,28254.19,28256.32,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28256.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:35:00,28255.98,28256.46,28249.52,28252.79,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28252.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:40:00,28252.34,28268.52,28252.03,28268.52,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28268.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:45:00,28269.41,28282.66,28267.68,28282.66,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28282.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:50:00,28283.27,28286.78,28274.12,28274.84,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28274.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 13:55:00,28275.82,28276.37,28268.85,28271.37,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28271.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:00:00,28272.0,28276.09,28267.25,28275.03,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28275.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:05:00,28275.2,28276.49,28271.72,28275.58,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28275.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:10:00,28275.96,28280.02,28274.02,28274.02,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28274.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:15:00,28275.99,28276.79,28272.1,28274.73,28226.3,27992.82,27975.2,27959.07,27954.39,28240.43,28241.5,28242.6,28246.06,28247.02,28274.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:20:00,28274.99,28280.12,28269.66,28270.8,28276.79,28226.3,27992.82,27975.2,27959.07,28240.43,28241.5,28242.6,28246.06,28247.02,0.0,28270.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:25:00,28274.17,28285.49,28272.12,28284.74,28276.79,28226.3,27992.82,27975.2,27959.07,28240.43,28241.5,28242.6,28246.06,28247.02,28284.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:30:00,28286.76,28288.42,28280.09,28285.59,28276.79,28226.3,27992.82,27975.2,27959.07,28240.43,28241.5,28242.6,28246.06,28247.02,28285.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:35:00,28286.78,28296.31,28284.62,28293.04,28276.79,28226.3,27992.82,27975.2,27959.07,28240.43,28241.5,28242.6,28246.06,28247.02,28293.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:40:00,28293.15,28295.72,28288.88,28295.52,28276.79,28226.3,27992.82,27975.2,27959.07,28240.43,28241.5,28242.6,28246.06,28247.02,28295.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:45:00,28295.2,28302.92,28293.54,28299.07,28276.79,28226.3,27992.82,27975.2,27959.07,28241.5,28242.6,28246.06,28247.02,28284.62,28299.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:50:00,28299.18,28301.86,28292.0,28292.98,28276.79,28226.3,27992.82,27975.2,27959.07,28241.5,28242.6,28246.06,28247.02,28284.62,0.0,28292.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 14:55:00,28293.25,28300.19,28290.47,28296.22,28276.79,28226.3,27992.82,27975.2,27959.07,28241.5,28242.6,28246.06,28247.02,28284.62,28296.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 15:00:00,28298.65,28305.93,28295.75,28305.93,28276.79,28226.3,27992.82,27975.2,27959.07,28241.5,28242.6,28246.06,28247.02,28284.62,28305.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 15:05:00,28306.81,28310.99,28299.89,28310.99,28276.79,28226.3,27992.82,27975.2,27959.07,28242.6,28246.06,28247.02,28284.62,28290.47,28310.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 15:10:00,28315.86,28320.31,28306.83,28320.31,28276.79,28226.3,27992.82,27975.2,27959.07,28246.06,28247.02,28284.62,28290.47,28295.75,28320.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 15:15:00,28318.12,28318.12,28306.93,28307.19,28276.79,28226.3,27992.82,27975.2,27959.07,28246.06,28247.02,28284.62,28290.47,28295.75,0.0,28307.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 15:20:00,28305.93,28308.26,28301.51,28305.51,28276.79,28226.3,27992.82,27975.2,27959.07,28246.06,28247.02,28284.62,28290.47,28295.75,0.0,28305.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29 15:25:00,28307.41,28308.29,28294.56,28298.66,28308.26,28276.79,28226.3,27992.82,27975.2,28246.06,28247.02,28284.62,28290.47,28295.75,0.0,28298.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:15:00,28364.34,28368.42,28333.64,28333.64,28308.29,28308.26,28276.79,28226.3,27992.82,28246.06,28247.02,28284.62,28290.47,28295.75,28333.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:20:00,28336.08,28348.39,28321.93,28345.31,28308.29,28308.26,28276.79,28226.3,27992.82,28246.06,28247.02,28284.62,28290.47,28295.75,28345.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:25:00,28345.4,28345.4,28333.7,28335.01,28308.29,28308.26,28276.79,28226.3,27992.82,28246.06,28247.02,28284.62,28290.47,28295.75,0.0,28335.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:30:00,28334.7,28341.12,28329.2,28338.59,28308.29,28308.26,28276.79,28226.3,27992.82,28246.06,28247.02,28284.62,28290.47,28295.75,28338.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:35:00,28337.05,28353.34,28314.88,28353.26,28308.29,28308.26,28276.79,28226.3,27992.82,28246.06,28247.02,28284.62,28290.47,28295.75,28353.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:40:00,28352.59,28358.24,28349.22,28355.0,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,28355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:45:00,28353.83,28353.83,28314.73,28315.62,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,0.0,28315.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 09:50:00,28314.98,28316.13,28249.49,28249.49,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,0.0,28249.49,28249.49,28276.79,28308.26,28247.02,-0.7999999999992724,-712.4570000000016,28246.22,27534.563,2.47,3.27
2023-11-30 09:55:00,28246.13,28253.5,28221.71,28251.41,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,28251.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:00:00,28251.1,28257.28,28246.22,28246.22,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,0.0,28246.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:05:00,28245.19,28262.14,28229.01,28251.79,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,28251.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:10:00,28250.35,28267.09,28250.35,28265.13,28308.29,28308.26,28276.79,28226.3,27992.82,28247.02,28284.62,28290.47,28295.75,28314.88,28265.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:15:00,28265.73,28299.41,28265.73,28289.19,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28284.62,28290.47,28295.75,28289.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:20:00,28288.78,28297.17,28284.94,28297.17,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28284.62,28290.47,28297.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:25:00,28299.4,28303.4,28270.49,28270.49,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28284.62,28290.47,0.0,28270.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:30:00,28270.52,28285.91,28270.52,28284.24,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28284.62,28290.47,28284.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:35:00,28282.43,28302.72,28281.32,28302.72,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28284.62,28290.47,28302.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:40:00,28305.03,28327.62,28301.76,28327.62,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28270.52,28284.62,28327.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:45:00,28333.08,28336.32,28319.79,28322.83,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28322.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:50:00,28322.99,28328.53,28317.81,28322.69,28308.29,28308.26,28276.79,28226.3,27992.82,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28322.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 10:55:00,28321.59,28321.59,28313.25,28313.25,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28313.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:00:00,28312.05,28324.42,28310.03,28324.42,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,28324.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:05:00,28324.47,28330.3,28319.97,28321.35,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28321.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:10:00,28318.72,28320.82,28300.52,28306.19,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28306.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:15:00,28308.0,28315.81,28305.52,28314.8,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,28314.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:20:00,28313.87,28315.39,28311.68,28312.28,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28312.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:25:00,28312.28,28315.8,28309.73,28314.32,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,28314.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30 11:30:00,28315.26,28318.04,28310.29,28312.39,28321.59,28308.29,28308.26,28276.79,28226.3,28229.01,28247.02,28250.35,28270.52,28284.62,0.0,28312.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
