Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlPrice,SellersInControlPrice,Entry,Defence,Stop,Target,Actual_100%_dis,Predicted_100%_dis,Actual_Ideal_Target,Predicted_Ideal_Target,Actual_Profit,Actual_ideal_profit,PIT_Profit_100,PIT_D_Profit_100,PIT_Loss_100,PIT_Defence_Target_100,PIT_Profit_Timestamp_100,PIT_D_Profit_Timestamp_100,PIT_Loss_Timestamp_100,Actual_Loss,PIT_Profit_Duration,PIT_D_Profit_Duration,PIT_Loss_Duration
6/5/2024 0:35,118.16,118.17,118.16,118.17,118.19,118.17,117.27,117.25,117.19,118.17,118.18,118.21,118.23,118.24,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 0:40,118.16,118.17,118.16,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 0:50,118.17,118.17,118.17,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 0:55,118.17,118.17,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:00,118.17,118.17,118.17,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:05,118.17,118.18,118.17,118.18,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:10,118.17,118.17,118.17,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:15,118.17,118.18,118.17,118.18,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:20,118.17,118.17,118.17,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:25,118.17,118.17,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:30,118.16,118.16,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 1:35,118.16,118.16,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 1:40,118.16,118.17,118.16,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:45,118.16,118.17,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 1:50,118.16,118.16,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 1:55,118.16,118.16,118.15,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 2:00,118.16,118.17,118.15,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 2:05,118.17,118.18,118.17,118.18,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 2:10,118.18,118.19,118.17,118.18,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 2:15,118.18,118.18,118.17,118.17,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 2:20,118.17,118.17,118.16,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 2:25,118.16,118.16,118.15,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 2:30,118.16,118.16,118.15,118.16,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 2:35,118.15,118.16,118.14,118.14,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 2:40,118.14,118.14,118.13,118.14,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 2:45,118.14,118.15,118.14,118.14,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 2:50,118.14,118.15,118.13,118.13,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 2:55,118.13,118.14,118.11,118.12,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:00,118.11,118.12,118.1,118.11,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:05,118.11,118.13,118.11,118.13,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:10,118.13,118.13,118.12,118.13,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 3:15,118.14,118.15,118.13,118.14,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:20,118.14,118.14,118.13,118.13,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:25,118.13,118.13,118.11,118.12,118.19,118.17,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:30,118.12,118.12,118.1,118.11,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:35,118.11,118.12,118.11,118.12,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:40,118.11,118.12,118.1,118.11,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:45,118.11,118.11,118.1,118.11,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 3:50,118.12,118.13,118.11,118.13,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 3:55,118.13,118.14,118.13,118.14,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:00,118.15,118.15,118.12,118.12,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,118.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:05,118.12,118.13,118.12,118.13,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:10,118.12,118.13,118.12,118.13,118.17,118.12,117.27,117.25,117.19,118.15,118.17,118.18,118.21,118.23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 4:15,118.13,118.14,118.13,118.14,118.17,118.12,117.27,117.25,117.19,118.12,118.15,118.17,118.18,118.21,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:20,118.13,118.13,118.13,118.13,118.17,118.12,117.27,117.25,117.19,118.12,118.15,118.17,118.18,118.21,0,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:25,118.13,118.14,118.13,118.13,118.17,118.12,117.27,117.25,117.19,118.12,118.15,118.17,118.18,118.21,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 4:30,118.13,118.15,118.13,118.14,118.17,118.12,117.27,117.25,117.19,118.12,118.15,118.17,118.18,118.21,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:35,118.14,118.16,118.13,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.15,118.17,118.18,118.21,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:35,118.14,118.16,118.13,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 4:40,118.16,118.16,118.15,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 4:45,118.15,118.15,118.15,118.15,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,118.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:50,118.15,118.16,118.15,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 4:55,118.15,118.16,118.14,118.14,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:00,118.15,118.16,118.14,118.15,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:05,118.16,118.17,118.16,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:10,118.17,118.17,118.15,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 5:15,118.16,118.17,118.15,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 5:20,118.16,118.17,118.16,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 5:25,118.17,118.17,118.15,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 5:30,118.16,118.16,118.14,118.14,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:35,118.14,118.15,118.14,118.15,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:40,118.14,118.15,118.14,118.14,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,118.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:45,118.14,118.15,118.13,118.15,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 5:50,118.15,118.15,118.14,118.15,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 5:55,118.16,118.16,118.16,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:00,118.16,118.17,118.16,118.17,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:05,118.17,118.19,118.17,118.19,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.17,118.18,118.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:05,118.17,118.19,118.17,118.19,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 6:10,118.18,118.18,118.17,118.17,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:15,118.18,118.18,118.17,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:20,118.17,118.18,118.17,118.17,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,118.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:25,118.18,118.18,118.16,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,118.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:30,118.16,118.16,118.16,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 6:35,118.16,118.16,118.16,118.16,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 6:40,118.17,118.19,118.17,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:45,118.19,118.19,118.18,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 6:50,118.18,118.19,118.17,118.19,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,118.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 6:55,118.19,118.2,118.18,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:00,118.18,118.19,118.17,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 7:05,118.18,118.2,118.18,118.19,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,118.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:10,118.19,118.2,118.18,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:15,118.19,118.19,118.18,118.18,118.17,118.12,117.27,117.25,117.19,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 7:20,118.19,118.19,118.18,118.18,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 7:25,118.18,118.2,118.18,118.19,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,118.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:30,118.19,118.2,118.19,118.2,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,118.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:35,118.2,118.21,118.2,118.2,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 7:40,118.2,118.2,118.18,118.18,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,0,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:45,118.19,118.21,118.18,118.21,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,118.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:50,118.21,118.23,118.21,118.23,118.19,118.17,118.12,117.27,117.25,118.12,118.13,118.15,118.16,118.17,118.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:50,118.21,118.23,118.21,118.23,118.19,118.17,118.12,117.27,117.25,118.13,118.15,118.16,118.17,118.18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 7:55,118.22,118.26,118.22,118.25,118.19,118.17,118.12,117.27,117.25,118.15,118.16,118.17,118.18,118.21,118.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 7:55,118.22,118.26,118.22,118.25,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 8:00,118.26,118.28,118.25,118.26,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,118.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:05,118.27,118.27,118.25,118.27,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,118.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:10,118.26,118.28,118.26,118.28,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,118.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:15,118.28,118.29,118.27,118.28,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 8:20,118.28,119.01,118.23,118.25,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,0,118.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:25,118.24,118.28,118.22,118.22,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,0,118.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:30,118.23,118.25,118.21,118.25,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,118.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:35,118.25,118.27,118.24,118.27,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,118.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:40,118.27,118.29,118.27,118.27,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 8:45,118.27,119,118.26,119,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:45,118.27,119,118.26,119,118.19,118.17,118.12,117.27,117.25,118.16,118.17,118.18,118.21,118.22,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 8:45,118.27,119,118.26,119,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 8:50,118.31,119.01,118.29,118.29,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,0,118.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 8:55,118.3,118.31,118.29,118.3,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:00,118.3,118.31,118.25,118.28,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,0,118.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:05,118.28,118.3,118.27,118.29,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,118.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:10,118.29,118.31,118.26,118.29,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 9:15,118.29,118.29,118.27,118.29,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 9:20,118.29,118.29,118.25,118.27,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,0,118.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:25,118.28,118.3,118.27,118.29,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,118.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:30,118.29,119,118.29,118.31,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,118.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:35,119,119.03,118.31,119,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:40,119,119.01,118.3,119.01,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,119.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:45,119.01,119.04,119,119.03,118.19,118.17,118.12,117.27,117.25,118.17,118.18,118.21,118.22,118.26,119.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:45,119.01,119.04,119,119.03,118.19,118.17,118.12,117.27,117.25,118.18,118.21,118.22,118.26,118.3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 9:45,119.01,119.04,119,119.03,118.19,118.17,118.12,117.27,117.25,118.21,118.22,118.26,118.3,119,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 9:50,119.03,119.08,118.3,118.31,118.19,118.17,118.12,117.27,117.25,118.21,118.22,118.26,118.3,119,0,118.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 9:55,118.31,119.03,118.31,119.03,118.19,118.17,118.12,117.27,117.25,118.21,118.22,118.26,118.3,119,119.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 10:00,119.03,119.13,119.03,119.1,118.19,118.17,118.12,117.27,117.25,118.21,118.22,118.26,118.3,119,119.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/5/2024 10:00,119.03,119.13,119.03,119.1,118.19,118.17,118.12,117.27,117.25,118.21,118.22,118.26,118.3,118.31,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
6/5/2024 10:00,119.03,119.13,119.03,119.1,118.19,118.17,118.12,117.27,117.25,118.22,118.26,118.3,118.31,119.03,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0
