Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlPrice,SellersInControlPrice,Entry,Defence,Stop,Target,Actual_100%_dis,Predicted_100%_dis,Actual_Ideal_Target,Predicted_Ideal_Target,Actual_Profit,Actual_ideal_profit,PIT_Profit_100,PIT_D_Profit_100,PIT_Loss_100,PIT_Defence_Target_100,PIT_Profit_Timestamp_100,PIT_D_Profit_Timestamp_100,PIT_Loss_Timestamp_100,Actual_Loss
2024-06-04 04:50:00,117.28,117.29,117.28,117.29,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 04:55:00,117.28,117.29,117.28,117.28,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,0.0,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:00:00,117.29,117.29,117.28,117.29,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,117.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:05:00,117.29,117.29,117.27,117.27,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,0.0,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:10:00,117.28,117.28,117.27,117.28,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:15:00,117.27,117.27,117.25,117.26,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,0.0,117.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:20:00,117.26,117.26,117.25,117.25,117.19,117.18,117.17,116.11,116.08,117.21,117.22,117.25,117.27,117.28,0.0,117.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:25:00,117.25,117.25,117.2,117.21,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,0.0,117.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:30:00,117.2,117.22,117.2,117.22,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,117.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:35:00,117.22,117.25,117.22,117.25,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,117.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:40:00,117.24,117.24,117.23,117.23,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,0.0,117.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:45:00,117.24,117.25,117.23,117.25,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,117.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:50:00,117.24,117.25,117.24,117.24,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,0.0,117.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 05:55:00,117.24,117.25,117.23,117.24,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 06:00:00,117.24,117.25,117.23,117.24,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 06:05:00,117.24,117.26,117.24,117.26,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,117.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:10:00,117.26,117.29,117.26,117.28,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.25,117.27,117.28,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:10:00,117.26,117.29,117.26,117.28,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.24,117.25,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 06:15:00,117.28,117.29,117.27,117.29,117.25,117.19,117.18,117.17,116.11,117.21,117.22,117.24,117.25,117.26,117.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:15:00,117.28,117.29,117.27,117.29,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 06:20:00,117.29,117.3,117.29,117.29,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 06:25:00,117.29,117.3,117.28,117.28,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:30:00,117.29,117.29,117.28,117.29,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:35:00,117.29,117.3,117.28,117.3,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:40:00,117.3,117.3,117.28,117.28,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:45:00,117.28,117.29,117.28,117.29,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:50:00,117.29,117.29,117.27,117.27,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 06:55:00,117.28,117.28,117.27,117.28,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:00:00,117.28,117.28,117.27,117.27,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:05:00,117.27,117.27,117.26,117.26,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:10:00,117.27,117.27,117.26,117.27,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:15:00,117.26,117.27,117.26,117.27,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 07:20:00,117.27,117.29,117.27,117.28,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:25:00,117.28,117.29,117.27,117.27,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:30:00,117.28,117.28,117.26,117.26,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:35:00,117.27,117.28,117.26,117.28,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,117.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:40:00,117.28,117.28,117.25,117.27,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:45:00,117.27,117.28,117.26,117.26,117.25,117.19,117.18,117.17,116.11,117.22,117.24,117.25,117.26,117.27,0.0,117.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 07:50:00,117.27,117.27,117.26,117.26,117.27,117.25,117.19,117.18,117.17,117.22,117.24,117.25,117.26,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 07:55:00,117.26,117.28,117.24,117.27,117.27,117.25,117.19,117.18,117.17,117.22,117.24,117.25,117.26,117.27,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:00:00,117.28,117.3,117.27,117.3,117.27,117.25,117.19,117.18,117.17,117.22,117.24,117.25,117.26,117.27,117.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:00:00,117.28,117.3,117.27,117.3,117.27,117.25,117.19,117.18,117.17,117.22,117.24,117.25,117.26,117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 08:05:00,117.3,118.01,117.3,117.31,117.27,117.25,117.19,117.18,117.17,117.24,117.25,117.26,117.27,117.3,117.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:10:00,118.0,118.0,117.3,117.31,117.27,117.25,117.19,117.18,117.17,117.24,117.25,117.26,117.27,117.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 08:15:00,117.31,118.02,117.31,118.0,117.27,117.25,117.19,117.18,117.17,117.24,117.25,117.26,117.27,117.3,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:20:00,118.01,118.06,118.0,118.05,117.27,117.25,117.19,117.18,117.17,117.24,117.25,117.26,117.27,117.3,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:20:00,118.01,118.06,118.0,118.05,117.27,117.25,117.19,117.18,117.17,117.25,117.26,117.27,117.3,117.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 08:20:00,118.01,118.06,118.0,118.05,117.27,117.25,117.19,117.18,117.17,117.26,117.27,117.3,117.31,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 08:25:00,118.05,118.06,118.03,118.04,117.27,117.25,117.19,117.18,117.17,117.26,117.27,117.3,117.31,118.0,0.0,118.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:30:00,118.04,118.06,118.03,118.05,117.27,117.25,117.19,117.18,117.17,117.26,117.27,117.3,117.31,118.0,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:35:00,118.04,118.08,118.04,118.06,117.27,117.25,117.19,117.18,117.17,117.26,117.27,117.3,117.31,118.0,118.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:40:00,118.06,118.07,118.06,118.07,117.27,117.25,117.19,117.18,117.17,117.27,117.3,117.31,118.0,118.03,118.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:45:00,118.06,118.07,118.04,118.05,117.27,117.25,117.19,117.18,117.17,117.27,117.3,117.31,118.0,118.03,0.0,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:50:00,118.06,118.08,118.05,118.08,117.27,117.25,117.19,117.18,117.17,117.27,117.3,117.31,118.0,118.03,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 08:55:00,118.08,118.1,118.07,118.09,117.27,117.25,117.19,117.18,117.17,117.27,117.3,117.31,118.0,118.03,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:00:00,118.08,118.1,118.08,118.09,117.27,117.25,117.19,117.18,117.17,117.3,117.31,118.0,118.03,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 09:05:00,118.09,118.09,118.05,118.06,117.27,117.25,117.19,117.18,117.17,117.3,117.31,118.0,118.03,118.05,0.0,118.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:10:00,118.06,118.07,118.06,118.07,117.27,117.25,117.19,117.18,117.17,117.3,117.31,118.0,118.03,118.05,118.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:15:00,118.06,118.08,118.06,118.07,117.27,117.25,117.19,117.18,117.17,117.3,117.31,118.0,118.03,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 09:20:00,118.07,118.09,118.07,118.09,117.27,117.25,117.19,117.18,117.17,117.31,118.0,118.03,118.05,118.06,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:25:00,118.09,118.12,118.08,118.12,117.27,117.25,117.19,117.18,117.17,118.0,118.03,118.05,118.06,118.07,118.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:25:00,118.09,118.12,118.08,118.12,117.27,117.25,117.19,117.18,117.17,118.03,118.05,118.06,118.07,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 09:30:00,118.12,118.13,118.09,118.1,117.27,117.25,117.19,117.18,117.17,118.03,118.05,118.06,118.07,118.08,0.0,118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:35:00,118.09,118.1,118.08,118.09,117.27,117.25,117.19,117.18,117.17,118.03,118.05,118.06,118.07,118.08,0.0,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:40:00,118.1,118.11,118.09,118.09,117.27,117.25,117.19,117.18,117.17,118.03,118.05,118.06,118.07,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 09:45:00,118.09,118.11,118.09,118.1,117.27,117.25,117.19,117.18,117.17,118.03,118.05,118.06,118.07,118.08,118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:50:00,118.1,118.13,118.1,118.12,117.27,117.25,117.19,117.18,117.17,118.03,118.05,118.06,118.07,118.08,118.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 09:55:00,118.12,118.13,118.12,118.13,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:00:00,118.13,118.14,118.1,118.13,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 10:05:00,118.14,118.23,118.13,118.16,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:10:00,118.16,118.16,118.11,118.11,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:15:00,118.1,118.12,118.06,118.06,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:20:00,118.06,118.08,118.04,118.08,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:25:00,118.07,118.08,118.03,118.05,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:30:00,118.06,118.09,118.05,118.08,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:35:00,118.08,118.12,118.08,118.12,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:35:00,118.08,118.12,118.08,118.12,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 10:40:00,118.11,118.11,118.07,118.09,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:45:00,118.09,118.1,118.08,118.08,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:50:00,118.08,118.1,118.08,118.1,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 10:55:00,118.1,118.12,118.1,118.11,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:00:00,118.11,118.11,118.08,118.09,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:05:00,118.09,118.11,118.08,118.1,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:10:00,118.11,118.12,118.09,118.09,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:15:00,118.1,118.1,118.09,118.09,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 11:20:00,118.1,118.11,118.09,118.1,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:25:00,118.1,118.13,118.1,118.13,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:25:00,118.1,118.13,118.1,118.13,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 11:30:00,118.13,118.14,118.12,118.13,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 11:35:00,118.13,118.14,118.13,118.14,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:40:00,118.14,118.14,118.12,118.13,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,118.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:45:00,118.13,118.15,118.13,118.15,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,118.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 11:50:00,118.14,118.15,118.13,118.15,117.27,117.25,117.19,117.18,117.17,118.05,118.06,118.07,118.08,118.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 11:55:00,118.15,118.16,118.14,118.16,117.27,117.25,117.19,117.18,117.17,118.06,118.07,118.08,118.09,118.13,118.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 12:00:00,118.16,118.18,118.15,118.18,117.27,117.25,117.19,117.18,117.17,118.07,118.08,118.09,118.13,118.14,118.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 12:00:00,118.16,118.18,118.15,118.18,117.27,117.25,117.19,117.18,117.17,118.08,118.09,118.13,118.14,118.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 12:05:00,118.18,118.19,118.17,118.19,117.27,117.25,117.19,117.18,117.17,118.09,118.13,118.14,118.15,118.17,118.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 12:05:00,118.18,118.19,118.17,118.19,117.27,117.25,117.19,117.18,117.17,118.09,118.13,118.14,118.15,118.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0,0.0,,,,0
2024-06-04 12:10:00,118.18,118.19,118.16,118.17,117.27,117.25,117.19,117.18,117.17,118.09,118.13,118.14,118.15,118.17,0.0,118.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 12:15:00,118.18,118.2,118.17,118.2,117.27,117.25,117.19,117.18,117.17,118.09,118.13,118.14,118.15,118.17,118.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
2024-06-04 12:20:00,118.2,118.2,118.16,118.17,117.27,117.25,117.19,117.18,117.17,118.09,118.13,118.14,118.15,118.17,0.0,118.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,0
